X,Y,X_1,Y_1,NUMERO,NOM,MOYEN_TRAN,ALTITUDE,NUMERO_COM,NOM_COMMUN,buff100_SU,buff250_SU,buff500_SU,buff1000_S
6.901949,46.366786,6.9019490000,46.3667860000,8580445,"Noville, Chotron",Bus,379,5408,Noville,3,36,118,147
6.886915,46.462565,6.8869150000,46.4625650000,8593905,"Blonay, Antiquaire",Bus,538,5881,Blonay,79,410,1163,5138
6.596024,46.828564,6.5960240000,46.8285640000,8507694,"Novalles, collège",Bus,569,5564,Novalles,29,96,102,113
6.237293,46.393063,6.2372930000,46.3930630000,8593878,"Nyon, Chantemerle",Bus,417,5724,Nyon,82,804,2870,10418
6.225766,46.382864,6.2257660000,46.3828640000,8579306,"Nyon, hôpital",Bus,415,5724,Nyon,,971,4626,13709
6.230829,46.390223,6.2308290000,46.3902230000,8593879,"Nyon, chemin de Bourgogne",Bus,420,5724,Nyon,152,1592,5658,13773
6.234338,46.379122,6.2343380000,46.3791220000,8593880,"Nyon, chemin des Pensées",Bus,401,5724,Nyon,46,202,2406,8764
6.233851,46.391713,6.2338510000,46.3917130000,8593881,"Nyon, chemin des Plantaz",Bus,420,5724,Nyon,476,1658,4758,11525
6.21454,46.384326,6.2145400000,46.3843260000,8594847,"Nyon, Terre-Bonne",Bus,428,5724,Nyon,3,99,2506,7569
6.637537,46.645939,6.6375370000,46.6459390000,8570301,"Echallens, La Fontaine",Bus,625,5518,Echallens,109,545,1091,4056
6.637802,46.640409,6.6378020000,46.6404090000,8570203,"Echallens, place Emile Gardaz",Bus,622,5518,Echallens,201,830,2843,5345
6.459815,46.817791,6.4598150000,46.8177910000,8593785,"L'Auberson, ch. des Grangettes",Bus,1102,5568,Sainte-Croix,8,94,312,467
7.037622,46.853652,7.0376220000,46.8536520000,8583521,"Oleyres, collège",Bus,550,5451,Avenches,77,195,254,278
6.570845,46.576433,6.5708450000,46.5764330000,8588849,"Mex VD, ch. de la Richardaz",Bus,560,5489,Mex (VD),22,118,233,464
6.539334,46.578311,6.5393340000,46.5783110000,8593779,"Vufflens-la-V.,salle de sports",Bus,476,5503,Vufflens-la-Ville,185,539,1098,1475
6.49189,46.513837,6.4918900000,46.5138370000,8570069,"Morges, La Tour",Bus,406,5642,Morges,292,1246,4282,12506
6.499157,46.508869,6.4991570000,46.5088690000,8592261,"Morges, Casino",Bus,374,5642,Morges,313,1436,4091,8326
6.500964,46.51358,6.5009640000,46.5135800000,8592276,"Morges, St-Domingue",Bus,375,5642,Morges,42,616,2071,12206
6.496688,46.509982,6.4966880000,46.5099820000,8592262,"Morges, Charpentiers",Bus,375,5642,Morges,592,2709,4885,10545
6.485212,46.503859,6.4852120000,46.5038590000,8589249,"Morges, Riond-Bosson",Bus,374,5642,Morges,16,171,712,6348
6.488562,46.512667,6.4885620000,46.5126670000,8592264,"Morges, Delay",Bus,390,5642,Morges,303,1718,3491,11810
6.916126,46.430309,6.9161260000,46.4303090000,8593923,"Montreux, Bon-Port",Bus,387,5886,Montreux,225,803,4577,8534
6.875283,46.498383,6.8752830000,46.4983830000,8591902,"Monts-de-Corsier, Dautère",Bus,765,5884,Corsier-sur-Vevey,4,21,105,451
6.91105,46.433182,6.9110500000,46.4331820000,8593940,"Montreux, rue du Marché",Bus,391,5886,Montreux,1042,2246,5611,9016
6.740367,46.522418,6.7403670000,46.5224180000,8582775,"Forel (Lavaux), La Chercotte",Bus,720,5604,Forel (Lavaux),33,152,276,383
6.910062,46.435822,6.9100620000,46.4358220000,8593929,"Montreux, gare",Bus,386,5886,Montreux,230,1105,5293,9900
6.493257,46.5072,6.4932570000,46.5072000000,8589248,"Morges, ch. du Bochet",Bus,378,5642,Morges,265,1350,4127,9177
6.907138,46.43804,6.9071380000,46.4380400000,8593925,"Montreux, Centre des Congrés",Bus,380,5886,Montreux,149,1195,2982,10186
6.703405,46.692488,6.7034050000,46.6924880000,8570307,"Bercher, gare",Bus,624,5512,Bercher,80,203,628,1413
6.797615,46.67259,6.7976150000,46.6725900000,8581513,"Moudon, Chalet-Blanc",Bus,549,5678,Moudon,137,546,2157,4888
6.626341,46.59129,6.6263410000,46.5912900000,8581185,"Morrens VD, place du village",Bus,702,5527,Morrens (VD),65,351,763,1183
6.629268,46.590151,6.6292680000,46.5901510000,8581186,"Morrens VD, poste",Bus,695,5527,Morrens (VD),88,356,703,1719
6.502571,46.665701,6.5025710000,46.6657010000,8501894,"St-Loup, hôpital",Bus,534,5497,Pompaples,18,127,290,1557
6.67635,46.520612,6.6763500000,46.5206120000,8595190,"Belmont-sur-Lausanne, Malavaux",Bus,588,5581,Belmont-sur-Lausanne,128,796,2301,6321
6.723796,46.886386,6.7237960000,46.8863860000,8570284,"Mutrux, Le Ravin (Sylvabella)",Bus,756,5563,Mutrux,,10,265,427
6.927998,46.816666,6.9279980000,46.8166660000,8570400,"Payerne, Les Sorbiers",Bus,450,5822,Payerne,171,1072,2065,6079
6.279531,46.447581,6.2795310000,46.4475810000,8500732,"Vinzel, village",Bus,450,5863,Vinzel,59,266,372,1277
6.53172,46.73213,6.5317200000,46.7321300000,8570247,"Orbe, Montchoisi",Bus,491,5757,Orbe,46,894,2548,4821
6.632504,46.563014,6.6325040000,46.5630140000,8504177,"Le Mont-s.-Laus., Grand-Mont",Bus,695,5587,Le Mont-sur-Lausanne,82,607,1120,2325
6.53129,46.722681,6.5312900000,46.7226810000,8570237,"Orbe, collège",Bus,477,5757,Orbe,313,1171,2652,5061
6.507341,46.518625,6.5073410000,46.5186250000,8588871,"Morges, Gracieuse",Bus,374,5642,Morges,579,1599,3446,7547
6.588681,46.808026,6.5886810000,46.8080260000,8570258,"Orges, croisée",Bus,561,5924,Orges,59,174,264,271
6.460637,46.694533,6.4606370000,46.6945330000,8504657,"Romainmôtier, poste",Bus,684,5761,Romainmôtier-Envy,30,230,321,574
6.591312,46.808981,6.5913120000,46.8089810000,8579729,"Orges, L'Epi",Bus,561,5924,Orges,20,41,195,277
6.528559,46.730269,6.5285590000,46.7302690000,8577202,"Orbe, Chantemerle",Bus,489,5757,Orbe,262,904,2486,5388
6.660396,46.636913,6.6603960000,46.6369130000,8570206,"Poliez-le-Grand, Der. Le Chêne",Bus,680,5540,Montilliez,97,311,624,773
6.239105,46.443472,6.2391050000,46.4434720000,8570014,"Begnins, scierie",Bus,524,5704,Begnins,12,89,490,1768
6.819637,46.571005,6.8196370000,46.5710050000,8580757,"Oron-la-Ville, Pralets",Bus,604,5805,Oron,17,117,1097,2161
6.246078,46.605764,6.2460780000,46.6057640000,8579145,"Orient, crêt",Bus,1020,5872,Le Chenit,24,95,169,772
6.750864,46.595898,6.7508640000,46.5958980000,8592225,"Ropraz, Home du Jorat",Bus,752,5798,Ropraz,22,22,90,400
6.702126,46.6492,6.7021260000,46.6492000000,8570215,"Dommartin, village",Bus,731,5540,Montilliez,46,205,301,399
6.249647,46.43751,6.2496470000,46.4375100000,8570013,"Begnins, Charbonnier",Bus,510,5704,Begnins,,63,874,1949
6.177825,46.378256,6.1778250000,46.3782560000,8579312,"Borex, centre",Bus,462,5706,Borex,87,282,604,1003
6.80804,46.704215,6.8080400000,46.7042150000,8570362,"Oulens-sur-Lucens, village",Bus,636,5675,Lucens,26,36,50,101
6.837631,46.542261,6.8376310000,46.5422610000,8570440,"Palézieux, gare",Bus,671,5805,Oron,44,293,725,847
7.027407,46.266612,7.0274070000,46.2666120000,8570644,"Fenalet-sur-Bex, Le Chêne",Bus,581,5402,Bex,33,65,140,415
6.517364,46.658786,6.5173640000,46.6587860000,8501108,La Sarraz,Bus_CheminFer,485,5498,La Sarraz,58,433,1061,2738
6.691188,46.524849,6.6911880000,46.5248490000,8593803,"Belmont-sur-Lausanne, Pertuis",Bus,754,5581,Belmont-sur-Lausanne,,99,533,2123
6.69481,46.532529,6.6948100000,46.5325290000,8593807,"Belmont-sur-Lausanne,Bas-Monts",Bus,790,5581,Belmont-sur-Lausanne,6,9,46,497
6.696722,46.558503,6.6967220000,46.5585030000,8592015,"Lausanne, Chevreuils",Bus,866,5586,Lausanne,136,459,647,1497
6.755604,46.600856,6.7556040000,46.6008560000,8591905,"Ropraz, Ussières",Bus,721,5798,Ropraz,6,30,210,431
6.893947,46.44162,6.8939470000,46.4416200000,8579197,"Clarens, Jaman",Bus,388,5886,Montreux,552,2836,5689,9274
6.787574,46.696795,6.7875740000,46.6967950000,8581437,"Neyruz-sur-Moudon, collège",Bus,766,5693,Montanaire,28,80,137,164
6.516649,46.528417,6.5166490000,46.5284170000,8592254,"Lonay, parc",Bus,440,5638,Lonay,,180,1033,2407
6.252056,46.478479,6.2520560000,46.4784790000,8583484,"Marchissy, Les Raisses",Bus,748,5430,Marchissy,,5,34,423
6.227487,46.387308,6.2274870000,46.3873080000,8593891,"Nyon, Marens",Bus,420,5724,Nyon,572,1549,5941,15726
6.256933,46.457883,6.2569330000,46.4578830000,8570028,"Begnins, Les Clavières",Bus,707,5704,Begnins,,6,9,173
6.67822,46.512771,6.6782200000,46.5127710000,8591976,"La Conversion, gare",Bus,510,5606,Lutry,96,556,1773,9567
6.758195,46.534977,6.7581950000,46.5349770000,8582772,"Forel (Lavaux), Grand Champ",Bus,690,5604,Forel (Lavaux),14,32,95,435
7.031517,46.87719,7.0315170000,46.8771900000,8583516,"Avenches, Milavy",Bus,446,5451,Avenches,91,302,720,2523
6.681373,46.517434,6.6813730000,46.5174340000,8593863,"Lutry, Péraulaz",Bus,580,5606,Lutry,125,669,2034,6532
6.910008,46.434662,6.9100080000,46.4346620000,8593926,"Montreux, débarcadère",Bus,375,5886,Montreux,182,1671,5272,9522
7.121249,46.458523,7.1212490000,46.4585230000,8501349,"Les Moulins, La Rosettaz",Bus,977,5841,Château-d'Oex,6,14,49,210
6.665878,46.509288,6.6658780000,46.5092880000,8592195,"Pully, Reymondin",Bus,417,5590,Pully,291,1942,4527,11412
6.666365,46.511639,6.6663650000,46.5116390000,8593854,"Pully, Roches",Bus,447,5590,Pully,109,989,4111,12911
6.910361,46.43711,6.9103610000,46.4371100000,8593944,"Montreux, Vernex-Dessus",Bus,396,5886,Montreux,247,1512,3619,10290
6.410595,46.729151,6.4105950000,46.7291510000,8579907,"Ballaigues, cure",Bus,871,5744,Ballaigues,110,295,680,992
6.778694,46.765454,6.7786940000,46.7654540000,8570391,"Chêne-Pâquier, En Braye",Bus,683,5908,Chêne-Pâquier,,,3,255
6.542274,46.518969,6.5422740000,46.5189690000,8592239,"Denges, La Pale",Bus,385,5632,Denges,,37,546,4052
6.688586,46.524481,6.6885860000,46.5244810000,8593793,"Belmont-s.-L., Crau-au-Fer",Bus,723,5581,Belmont-sur-Lausanne,56,219,825,2785
6.691601,46.755715,6.6916010000,46.7557150000,8583211,"Cronay, Le crêt",Bus,612,5910,Cronay,22,76,275,350
6.856732,46.478984,6.8567320000,46.4789840000,8579166,"Corsier-sur-Vevey, Omballes",Bus,495,5884,Corsier-sur-Vevey,,8,85,1854
6.303009,46.639741,6.3030090000,46.6397410000,8579139,"L'Abbaye, Groenroud",Bus,1020,5871,L'Abbaye,3,3,9,37
6.916453,46.431471,6.9164530000,46.4314710000,8593927,"Montreux, Doyen-Bridel",Bus,416,5886,Montreux,250,1292,5353,9119
6.629197,46.776268,6.6291970000,46.7762680000,8594019,"Yverdon, Curtil Maillet",Bus,433,5938,Yverdon-les-Bains,418,1792,4802,12609
6.68697,46.50476,6.6869700000,46.5047600000,8592154,"Lutry, Les Champs",Bus,402,5606,Lutry,89,964,3186,6274
6.825913,46.471752,6.8259130000,46.4717520000,8579157,"Corseaux, Grand-Pin",Bus,443,5883,Corseaux,38,366,1276,3767
6.898035,46.727391,6.8980350000,46.7273910000,8570474,"Cerniaz VD, La Croisée",Bus,685,5831,Valbroye,,22,53,130
6.696687,46.780873,6.6966870000,46.7808730000,8507969,"Villars-Epeney, Fontaine",Bus,547,5935,Villars-Epeney,50,89,89,106
6.449206,46.504289,6.4492060000,46.5042890000,8504654,"Lussy-sur-Morges, village",Bus,459,5640,Lussy-sur-Morges,72,347,591,833
6.592266,46.578106,6.5922660000,46.5781060000,8595147,"Cheseaux-s.-Lausanne,Châtelard",Bus,578,5582,Cheseaux-sur-Lausanne,12,24,201,1008
6.430322,46.553558,6.4303220000,46.5535580000,8595647,"Apples, Fondation Baud",Bus,630,5421,Apples,102,399,827,1135
6.423994,46.550964,6.4239940000,46.5509640000,8595648,"Apples, gare",Bus,638,5421,Apples,20,240,569,1072
6.605981,46.777136,6.6059810000,46.7771360000,8595656,"Chamblon, La Meunière",Bus,504,5904,Chamblon,68,356,723,1069
6.962786,46.345126,6.9627860000,46.3451260000,8583765,"Corbeyrier, En Saconnex",Bus,830,5404,Corbeyrier,6,37,185,421
7.020446,46.951425,7.0204460000,46.9514250000,8583829,"Cudrefin, Le Moulin",Bus,442,5456,Cudrefin,13,158,541,1229
6.729143,46.489819,6.7291430000,46.4898190000,8595732,"Cully, Colombaires",Bus,406,5613,Bourg-en-Lavaux,26,597,1191,2429
6.277947,46.420044,6.2779470000,46.4200440000,8583803,"Gland, Perron/Fleurs",Bus,405,5721,Gland,75,741,3313,7409
6.283013,46.42041,6.2830130000,46.4204100000,8583804,"Gland, Perron/Riant-Coteau",Bus,394,5721,Gland,38,212,977,5162
6.603954,46.837052,6.6039540000,46.8370520000,8583823,"Grandevent, Battoir",Bus,648,5560,Grandevent,27,99,196,230
6.728199,46.494284,6.7281990000,46.4942840000,8595730,"Grandvaux, Chenaux",Bus,518,5613,Bourg-en-Lavaux,45,99,447,3269
6.716181,46.498787,6.7161810000,46.4987870000,8595728,"Grandvaux, Genevrey",Bus,599,5613,Bourg-en-Lavaux,64,258,961,2534
6.720773,46.49637,6.7207730000,46.4963700000,8595729,"Grandvaux, gare sud",Bus,561,5613,Bourg-en-Lavaux,53,331,917,3111
6.413683,46.620297,6.4136830000,46.6202970000,8595661,"L'Isle, Les Tigneuses",Bus,663,5486,L'Isle,59,389,605,751
6.411365,46.617244,6.4113650000,46.6172440000,8595649,"L'Isle, gare",Bus,662,5486,L'Isle,17,251,662,757
6.378411,46.602638,6.3784110000,46.6026380000,8595650,"Montricher, Grand Faubourg",Bus,748,5492,Montricher,76,241,526,909
6.251539,46.401004,6.2515390000,46.4010040000,8595653,"Prangins, Bénex-Dessus",Bus,425,5725,Prangins,26,392,1430,3003
6.734212,46.493665,6.7342120000,46.4936650000,8595731,"Riex, Mouniaz",Bus,439,5613,Bourg-en-Lavaux,65,250,407,1981
6.338272,46.457746,6.3382720000,46.4577460000,8583821,"Rolle, centre ville",Bus,375,5861,Rolle,320,845,2690,6602
6.453542,46.485065,6.4535420000,46.4850650000,8595646,"St-Prex, Epondaz",Bus,407,5646,Saint-Prex,407,863,2069,3938
6.611295,46.797802,6.6112950000,46.7978020000,8583825,"Valeyres-sous-Montagny, centre sportif",Bus,455,5933,Valeyres-sous-Montagny,41,233,618,1654
6.609099,46.799189,6.6090990000,46.7991890000,8583824,"Valeyres-sous-Montagny, village",Bus,474,5933,Valeyres-sous-Montagny,139,375,504,1262
7.028846,46.323596,7.0288460000,46.3235960000,8570615,"Plambuit, Hameau",Bus,1115,5409,Ollon,6,19,29,32
6.553844,46.803948,6.5538440000,46.8039480000,8583764,"Vuiteboeuf, gare",Bus,589,5766,Vuiteboeuf,3,11,133,533
6.666382,46.606475,6.6663820000,46.6064750000,8570179,"Bottens, La Rustériaz",Bus,730,5514,Bottens,8,11,89,972
6.338729,46.500664,6.3387290000,46.5006640000,8579083,"Pizy, Le Courtillet",Bus,674,5422,Aubonne,,,13,29
6.671493,46.550735,6.6714930000,46.5507350000,8591967,"Epalinges, En Praz Bin",Bus,796,5584,Epalinges,10,145,1571,4939
6.218156,46.380794,6.2181560000,46.3807940000,8593882,"Nyon, chemin des Tines",Bus,417,5724,Nyon,160,893,2848,7788
6.359734,46.480219,6.3597340000,46.4802190000,8570043,"Bougy-Villars, Dessus",Bus,545,5426,Bougy-Villars,30,110,339,934
6.6077,46.547543,6.6077000000,46.5475430000,8595411,"Prilly, Cery-les-Cédres",Bus,572,5589,Prilly,6,17,184,2752
6.609844,46.544599,6.6098440000,46.5445990000,8592174,"Prilly, Cery-les-Marroniers",Bus,568,5589,Prilly,26,29,652,6999
6.248455,46.402861,6.2484550000,46.4028610000,8588683,"Prangins, Tour d'Eau",Bus,421,5725,Prangins,117,340,1139,2756
6.622982,46.848695,6.6229820000,46.8486950000,8570268,"Villars-Burquin, Bassugnet",Bus,805,5571,Tévenon,18,100,347,727
6.682446,46.601122,6.6824460000,46.6011220000,8570169,"Froideville, Laiterie",Bus,806,5523,Froideville,134,518,1535,2259
6.663178,46.524014,6.6631780000,46.5240140000,8592171,"Pully, Bruyère",Bus,605,5590,Pully,53,1018,2924,11036
6.664524,46.512841,6.6645240000,46.5128410000,8595192,"Pully, Ruisselet",Bus,450,5590,Pully,183,1037,4188,14036
6.657044,46.510172,6.6570440000,46.5101720000,8588443,"Pully, ch. du Préau",Bus,422,5590,Pully,158,1485,5018,16837
6.660903,46.519977,6.6609030000,46.5199770000,8592185,"Pully, Margerol",Bus,547,5590,Pully,194,1250,4064,14777
6.661967,46.511213,6.6619670000,46.5112130000,8588446,"Pully, place de la Clergère",Bus,429,5590,Pully,170,1447,4666,15110
6.672793,46.527066,6.6727930000,46.5270660000,8588435,"Pully, Chenaulaz",Bus,422,5590,Pully,,,123,4068
6.657651,46.512371,6.6576510000,46.5123710000,8592188,"Pully, Montillier",Bus,447,5590,Pully,275,1187,5473,18349
6.656595,46.515099,6.6565950000,46.5150990000,8592196,"Pully, Roses",Bus,476,5590,Pully,91,1536,5059,19678
7.026662,46.346195,7.0266620000,46.3461950000,8570629,"Leysin, En Crettaz",Bus,1231,5407,Leysin,19,56,87,869
6.462283,46.589102,6.4622830000,46.5891020000,8570106,"Grancy, Les Péles",Bus,597,5485,Grancy,19,102,345,376
6.654277,46.514048,6.6542770000,46.5140480000,8592190,"Pully, Perraudettaz",Bus,460,5590,Pully,224,1688,5675,20154
6.683876,46.534184,6.6838760000,46.5341840000,8579248,"Pully, Trois-Chasseurs",Bus,726,5590,Pully,,61,103,753
6.540053,46.764384,6.5400530000,46.7643840000,8570243,"Rances, Praz-Riond",Bus,487,5760,Rances,,3,56,288
6.666988,46.521899,6.6669880000,46.5218990000,8579256,"Pully, Val-Vert",Bus,601,5590,Pully,176,1046,2998,9060
7.023945,46.952463,7.0239450000,46.9524630000,8570529,"Cudrefin, Vers-chez-Jacot",Bus,439,5456,Cudrefin,98,236,515,1296
6.563502,46.603761,6.5635020000,46.6037610000,8570066,"Bournens, école",Bus,561,5472,Bournens,93,246,358,445
6.593732,46.541043,6.5937320000,46.5410430000,8592222,"Renens VD, Sur-la-Croix",Bus,473,5591,Renens (VD),231,1176,3826,15031
6.583372,46.540741,6.5833720000,46.5407410000,8592201,"Renens VD, 1er Mai",Bus,433,5591,Renens (VD),133,2252,7737,22650
6.290136,46.437882,6.2901360000,46.4378820000,8583460,"Luins, Le Vernay",Bus,410,5858,Luins,13,79,128,519
6.731085,46.870842,6.7310850000,46.8708420000,8570283,"Concise, Platet-Christine",Bus,645,5554,Concise,6,6,6,15
6.845185,46.470361,6.8451850000,46.4703610000,8504964,"Corsier-sur-Vevey, Châtelard",Bus,426,5884,Corsier-sur-Vevey,182,1258,4614,13407
6.585269,46.53041,6.5852690000,46.5304100000,8595534,"Renens VD, piscine",Bus,418,5591,Renens (VD),55,1332,3871,20320
6.592251,46.527403,6.5922510000,46.5274030000,8592219,"Renens VD, rue du Lac",Bus,422,5591,Renens (VD),59,913,3040,15974
6.583396,46.538402,6.5833960000,46.5384020000,8592202,"Renens VD, Avenir",Bus,430,5591,Renens (VD),318,2950,8407,25642
6.596137,46.539838,6.5961370000,46.5398380000,8592208,"Renens VD, Bugnon",Bus,475,5591,Renens (VD),89,1186,3935,16914
6.584262,46.546307,6.5842620000,46.5463070000,8592204,"Renens VD, Bois-Genoud",Bus,456,5591,Renens (VD),,16,1214,12571
6.580929,46.541065,6.5809290000,46.5410650000,8592214,"Renens VD, Industrie",Bus,432,5591,Renens (VD),429,2391,8000,21557
6.586693,46.536034,6.5866930000,46.5360340000,8592213,"Renens VD, hôtel-de-Ville",Bus,418,5591,Renens (VD),348,1835,6222,26398
6.594819,46.538236,6.5948190000,46.5382360000,8592206,"Renens VD, Bourg-Dessus",Bus,464,5591,Renens (VD),534,1234,5069,18332
6.931714,46.357702,6.9317140000,46.3577020000,8591822,"Roche VD, Rotzéranne-Pré-Clos",Bus,380,5413,Roche (VD),118,484,1368,1455
6.687015,46.562569,6.6870150000,46.5625690000,8592130,"Lausanne, Vert-Bois",Bus,854,5586,Lausanne,4,11,495,1693
6.260788,46.465021,6.2607880000,46.4650210000,8570029,"Burtigny, Le Battoir",Bus,721,5854,Burtigny,31,89,276,347
6.343395,46.462546,6.3433950000,46.4625460000,8582696,"Rolle, Les Vernes",Bus,378,5861,Rolle,83,719,2709,5557
6.901042,46.458359,6.9010420000,46.4583590000,8579208,Brent,Bus,568,5886,Montreux,47,242,954,4455
6.646885,46.59811,6.6468850000,46.5981100000,8570176,"Bretigny-sur-Morrens, croisée",Bus,725,5515,Bretigny-sur-Morrens,,110,392,941
6.751429,46.615153,6.7514290000,46.6151530000,8570433,"Ropraz, village",Bus,745,5798,Ropraz,54,102,269,335
6.629655,46.519804,6.6296550000,46.5198040000,8579253,"Lausanne, Montbenon",Bus,616,5586,Lausanne,6,747,6716,35952
6.184099,46.377867,6.1840990000,46.3778670000,8593870,"Borex, Le Chanelet",Bus,464,5706,Borex,9,54,210,1053
6.642108,46.640727,6.6421080000,46.6407270000,8570204,"Echallens, La Robellaz",Bus,617,5518,Echallens,80,379,1396,4329
6.721112,46.751154,6.7211120000,46.7511540000,8570311,"Donneloye, En Jon",Bus,553,5913,Donneloye,10,13,48,319
6.67425,46.511557,6.6742500000,46.5115570000,8593846,"Paudex, Bernadaz",Bus,466,5588,Paudex,61,261,1750,11392
6.678114,46.523062,6.6781140000,46.5230620000,8593796,"Belmont-sur-Lausanne, Arnier",Bus,610,5581,Belmont-sur-Lausanne,215,592,1495,5157
6.6846,46.528098,6.6846000000,46.5280980000,8593791,"Belmont-s.-L., Champ-Preveire",Bus,684,5581,Belmont-sur-Lausanne,56,153,538,1991
7.114305,46.452953,7.1143050000,46.4529530000,8501343,"Les Moulins, Les Communailles",Bus,1022,5841,Château-d'Oex,,7,35,193
6.682821,46.521996,6.6828210000,46.5219960000,8593808,"Belmont-sur-Lausanne,Chatruffe",Bus,679,5581,Belmont-sur-Lausanne,60,323,1782,5002
6.777118,46.479817,6.7771180000,46.4798170000,8579747,"Chexbres, EMS La Colline",Bus,550,5601,Chexbres,123,665,1777,2680
6.605101,46.584219,6.6051010000,46.5842190000,8570063,"Cheseaux-sur-Lausanne, gare",Bus,603,5582,Cheseaux-sur-Lausanne,104,694,2951,4282
6.893804,46.349619,6.8938040000,46.3496190000,8570590,"Chessel, poste",Bus,380,5403,Chessel,73,282,319,373
6.597091,46.581632,6.5970910000,46.5816320000,8577645,"Cheseaux-s.-Lausanne,Martheray",Bus,595,5582,Cheseaux-sur-Lausanne,3,381,840,3251
6.859667,46.543167,6.8596670000,46.5431670000,8570442,"Ecoteaux, laiterie",Bus,725,5805,Oron,10,110,254,451
6.811665,46.539647,6.8116650000,46.5396470000,8582199,"Les Thioleyres, village",Bus,700,5805,Oron,21,117,143,222
6.959592,46.31844,6.9595920000,46.3184400000,8581046,"Aigle, rte d'Evian",Bus,399,5401,Aigle,216,1473,4672,9131
6.954463,46.321369,6.9544630000,46.3213690000,8593771,"Aigle, Pré d'Emoz B",Bus,394,5401,Aigle,288,1871,3704,7004
6.463773,46.81778,6.4637730000,46.8177800000,8579077,"L'Auberson, école",Bus,1100,5568,Sainte-Croix,26,141,233,452
6.42783,46.552249,6.4278300000,46.5522490000,8570080,"Apples, hôtel de Commune",Bus,642,5421,Apples,129,469,809,1078
6.575534,46.561391,6.5755340000,46.5613910000,8593811,"Crissier, Couchant",Bus,496,5583,Crissier,42,302,990,2214
6.680426,46.551604,6.6804260000,46.5516040000,8587546,"Epalinges, Lion d'Or",Bus,785,5584,Epalinges,139,664,1654,4241
6.669637,46.735526,6.6696370000,46.7355260000,8507966,"Ursins, Le Battoir",Bus,645,5932,Ursins,35,104,202,214
6.877256,46.451273,6.8772560000,46.4512730000,8593962,"La Tour-de-Peilz, gymnase",Bus,416,5889,La Tour-de-Peilz,18,247,954,4123
7.106696,46.420222,7.1066960000,46.4202220000,8501799,"La Lécherette, poste",Bus,1383,5841,Château-d'Oex,11,40,55,55
6.894185,46.564414,6.8941850000,46.5644140000,8570444,La Rogivue,Bus,839,5790,Maracon,25,56,111,111
6.441072,46.624066,6.4410720000,46.6240660000,8583293,"Cuarnens, collège",Bus,627,5479,Cuarnens,20,133,388,430
6.858601,46.451611,6.8586010000,46.4516110000,8593951,"La Tour-de-Peilz, Baumes",Bus,386,5889,La Tour-de-Peilz,322,1290,4344,11178
6.646998,46.52177,6.6469980000,46.5217700000,8588431,"Lausanne, Béthusy",Bus,447,5586,Lausanne,296,1692,6462,25354
6.481439,46.842785,6.4814390000,46.8427850000,8571781,"La Vraconnaz, bif. nord",Bus,1110,5568,Sainte-Croix,,35,46,59
6.869153,46.450665,6.8691530000,46.4506650000,8593965,"La Tour-de-Peilz, Murets",Bus,388,5889,La Tour-de-Peilz,223,949,2486,7631
6.690523,46.514454,6.6905230000,46.5144540000,8592147,"Lutry, Brélées",Bus,568,5606,Lutry,72,420,1341,5118
6.617251,46.539345,6.6172510000,46.5393450000,8592000,"Lausanne, Bossons",Bus,607,5586,Lausanne,227,773,5799,19182
6.48051,46.696815,6.4805100000,46.6968150000,8570233,"Croy, En Fochau",Bus,643,5752,Croy,30,100,247,483
6.648668,46.517149,6.6486680000,46.5171490000,8592045,"Lausanne, Floreyres",Bus,518,5586,Lausanne,97,894,6069,26096
6.633229,46.527449,6.6332290000,46.5274490000,8592071,"Lausanne, Mémise",Bus,555,5586,Lausanne,113,2722,10563,30341
6.644152,46.540723,6.6441520000,46.5407230000,8592066,"Lausanne, Libellules",Bus,637,5586,Lausanne,342,1379,4214,12834
6.231555,46.608409,6.2315550000,46.6084090000,8595469,"Le Sentier, temple",Bus,1018,5872,Le Chenit,55,279,1031,2042
7.144138,46.347227,7.1441380000,46.3472270000,8501706,"Les Diablerets, Le Rachy",Bus,1333,5411,Ormont-Dessus,,3,15,485
7.092972,46.256909,7.0929720000,46.2569090000,8501778,"Les Plans-sur-Bex, poste",Bus,1086,5402,Bex,22,57,120,139
6.581469,46.559709,6.5814690000,46.5597090000,8593813,"Crissier, Falaises",Bus,519,5583,Crissier,39,237,679,2621
6.681785,46.509431,6.6817850000,46.5094310000,8592145,"Lutry, avenue William",Bus,454,5606,Lutry,96,582,2260,8981
6.689564,46.513126,6.6895640000,46.5131260000,8592159,"Lutry, Ponfilet",Bus,541,5606,Lutry,149,617,1374,5386
6.704201,46.511926,6.7042010000,46.5119260000,8588451,"Lutry, Sapelle",Bus,639,5606,Lutry,97,345,947,1907
6.357741,46.523985,6.3577410000,46.5239850000,8570122,"Bière, Praz-Béné",Bus,670,5425,Bière,5,9,16,52
6.721683,46.629435,6.7216830000,46.6294350000,8570173,"Peney-le-Jorat, Chalet Renards",Bus,849,5804,Jorat-Menthue,6,26,53,384
6.627494,46.50831,6.6274940000,46.5083100000,8591986,"Lausanne, Beau-Rivage",Bus,383,5586,Lausanne,241,1997,4771,15015
6.172581,46.305999,6.1725810000,46.3059990000,8587078,"Mies, giratoire",Bus,394,5723,Mies,107,497,1442,3596
6.51019,46.732568,6.5101900000,46.7325680000,8579103,"Montcherand, poste",Bus,556,5756,Montcherand,67,276,451,492
